algorithm,seed,x_0,x_1,x_2,x_3,x_4,x_5
idc_mo_canonical,2,-4.76702929,0.530282736,4.34177065,5.34717941,3.20900512,0.287499994
idc_mo_canonical,2,-4.99727154,0.530779481,4.34100246,5.33322144,3.48283958,0.287499994
idc_mo_canonical,2,-4.94096708,0.530098915,4.34229469,5.33317757,3.50286102,0.287499994
idc_mo_canonical,2,-4.97119236,0.530228913,4.34175158,5.32698536,3.54246807,0.287499994
idc_mo_canonical,2,-4.99183941,0.531164467,4.34115791,5.34249115,2.91505933,0.287499994
idc_mo_canonical,2,-4.9325633,0.531748712,4.34013987,5.34914398,2.77200794,0.287499994
idc_mo_canonical,2,-4.98611021,0.530241251,4.34085846,5.32712841,3.41023755,0.287499994
idc_mo_canonical,2,-4.95321512,0.53016448,4.34150362,5.32714891,3.4053061,0.287499994
idc_mo_canonical,2,-4.84432125,0.530160666,4.34185553,5.33362579,2.82424688,0.287499994
idc_mo_canonical,2,-4.85568762,0.530051827,4.34199047,5.34416533,3.38583112,0.287499994
idc_mo_canonical,2,-4.94740295,0.530141354,4.34115744,5.31527662,2.74745512,0.287499994
idc_mo_canonical,2,-4.95499372,0.530951381,4.34023809,5.3493433,3.07884741,0.287499994
idc_mo_canonical,2,-4.71214533,0.530037701,4.34232712,5.3407712,3.36069107,0.287499994
idc_mo_canonical,2,-4.9792366,0.530943751,4.34185076,5.33901119,3.42071819,0.287499994
idc_mo_canonical,2,-4.95534515,0.530751467,4.34156036,5.34033251,3.09487152,0.287499994
idc_mo_canonical,2,-4.67731285,0.530815244,4.34212017,5.34451246,3.58446169,0.287499994
idc_mo_canonical,2,-4.92691231,0.530634224,4.34285784,5.34380054,2.75031066,0.287499994
idc_mo_canonical,2,-4.7457881,0.530138612,4.34207201,5.34995413,3.14254546,0.287499994
idc_mo_canonical,2,-4.91105652,0.530258417,4.34506178,5.34834862,3.02196217,0.287499994
idc_mo_canonical,2,-4.7966342,0.530081272,4.34038687,5.34747028,3.2572701,0.287499994
idc_mo_canonical,2,-4.97315121,0.531115472,4.34006357,5.33539057,2.91626525,0.287499994
idc_mo_canonical,2,-4.99850655,0.530283153,4.3453989,5.33681297,3.46543956,0.287499994
idc_mo_canonical,2,-4.91754341,0.530240715,4.34202433,5.34097624,3.42641568,0.287499994
idc_mo_canonical,2,-4.99637842,0.53042078,4.34718418,5.33289289,3.34552741,0.287499994
idc_mo_canonical,2,-4.93963289,0.530939102,4.34121799,5.34768152,2.84637666,0.287499994
idc_mo_canonical,2,-4.95685959,0.530244291,4.3433218,5.34589386,2.73390222,0.287499994
idc_mo_canonical,2,-4.93232584,0.530353963,4.34278822,5.34684849,2.83332634,0.287499994
idc_mo_canonical,2,-4.71367407,0.530201435,4.34080744,5.34641123,3.35038114,0.287499994
idc_mo_canonical,2,-4.94082689,0.531076133,4.34260035,5.3342309,2.76358962,0.287499994
idc_mo_canonical,2,-4.987885,0.530209005,4.34326124,5.33531523,3.42079186,0.287499994
idc_mo_canonical,2,-4.95828629,0.530160367,4.34199333,5.34219599,3.33415174,0.287499994
idc_mo_canonical,2,-4.96928072,0.530135155,4.34424829,5.34798241,3.07457542,0.287499994
idc_mo_canonical,2,-4.81145525,0.530238628,4.34300709,5.34101295,3.0337255,0.287499994
idc_mo_canonical,2,-4.9585886,0.53106004,4.34012175,5.34544325,3.56317306,0.287499994
idc_mo_canonical,2,-4.94603491,0.530336678,4.34462881,5.34559584,3.22011232,0.287499994
idc_mo_canonical,2,-4.93572378,0.530510783,4.34745312,5.34962463,3.40369606,0.287499994
idc_mo_canonical,2,-4.94737673,0.53011024,4.34473753,5.3443861,2.81346536,0.287499994
idc_mo_canonical,2,-4.88048601,0.530143023,4.34083843,5.32794523,3.23009205,0.287499994
idc_mo_canonical,2,-4.74799633,0.530512691,4.34143972,5.33390856,3.34457445,0.287499994
idc_mo_canonical,2,-4.64637518,0.530093253,4.34291267,5.34642887,3.09430456,0.287499994
idc_mo_canonical,2,-4.88503551,0.530003548,4.34207392,5.34716225,2.92794967,0.287499994
idc_mo_canonical,2,-4.85996056,0.530137539,4.34095192,5.34529972,3.57306814,0.287499994
idc_mo_canonical,2,-4.95558071,0.530107319,4.34222984,5.30756378,3.10870671,0.287499994
idc_mo_canonical,2,-4.94236469,0.530647874,4.34328604,5.32491541,3.05834532,0.287499994
idc_mo_canonical,2,-4.99934769,0.530116677,4.34092569,5.33829737,3.19811392,0.287499994
idc_mo_canonical,2,-4.8185277,0.531319499,4.34058666,5.34714699,2.865031,0.287499994
idc_mo_canonical,2,-4.92752266,0.530272484,4.34220552,5.33348703,2.74907756,0.287499994
idc_mo_canonical,2,-4.89881659,0.530436516,4.34054232,5.32711506,2.86615896,0.287499994
idc_mo_canonical,2,-4.93593454,0.530354321,4.34130239,5.34078407,3.36758804,0.287499994
idc_mo_canonical,2,-4.93528605,0.530099511,4.34492922,5.34108162,3.53874779,0.287499994
idc_mo_canonical,2,-4.88406658,0.536130071,4.34165764,5.32647181,2.73003244,0.287499994
idc_mo_canonical,2,-4.90222073,0.530679524,4.34201813,5.33218908,3.59363556,0.287499994
idc_mo_canonical,2,-4.82150459,0.530046225,4.34117126,5.33779383,3.55515051,0.287499994
idc_mo_canonical,2,-4.9951663,0.530287981,4.34357643,5.31937075,3.0354538,0.287499994
idc_mo_canonical,2,-4.94371748,0.530814111,4.34002209,5.34299612,3.04964972,0.287499994
idc_mo_canonical,2,-4.89683676,0.530517459,4.34378862,5.34591103,3.24397969,0.287499994
idc_mo_canonical,2,-4.88713074,0.530083239,4.34065914,5.32224894,2.9510982,0.287499994
idc_mo_canonical,2,-4.96465397,0.530102015,4.34039116,5.31552505,3.08598161,0.287499994
idc_mo_canonical,2,-4.90850353,0.530343115,4.3425765,5.33348608,3.28762817,0.287499994
idc_mo_canonical,2,-4.67120934,0.530192137,4.34098911,5.33732128,3.44255424,0.287499994
idc_mo_canonical,2,-4.97188997,0.530840755,4.34105825,5.34819746,3.43549705,0.287499994
idc_mo_canonical,2,-4.95520496,0.530117631,4.34187174,5.33350801,3.58744955,0.287499994
idc_mo_canonical,2,-4.81938267,0.530111313,4.34598541,5.3499217,3.5133512,0.287499994
idc_mo_canonical,2,-4.79937983,0.530124485,4.34024096,5.34350348,3.57227445,0.287499994
idc_mo_canonical,2,-4.86361313,0.530257344,4.3427248,5.32829571,3.52730227,0.287499994
idc_mo_canonical,2,-4.79530621,0.530746043,4.34151793,5.34463167,3.16375875,0.287499994
idc_mo_canonical,2,-4.87020254,0.530006468,4.34003592,5.32554579,3.00361967,0.287499994
idc_mo_canonical,2,-4.92426825,0.530289888,4.34134769,5.331738,2.92527533,0.287499994
idc_mo_canonical,2,-4.89646721,0.530159771,4.3413744,5.3232522,3.40391779,0.287499994
idc_mo_canonical,2,-4.97368336,0.530202448,4.34197235,5.31657839,3.45221829,0.287499994
idc_mo_canonical,2,-4.8936491,0.530036032,4.34450817,5.34384346,3.42218614,0.287499994
idc_mo_canonical,2,-4.90134335,0.530218124,4.34195995,5.33990574,3.50412583,0.287499994
idc_mo_canonical,2,-4.79748392,0.530178666,4.34263992,5.33888006,3.37573338,0.287499994
idc_mo_canonical,2,-4.91413021,0.53037107,4.34285402,5.33875179,2.8937149,0.287499994
idc_mo_canonical,2,-4.92080212,0.531294584,4.34054708,5.34487438,3.00128841,0.287499994
idc_mo_canonical,2,-4.92140198,0.530539632,4.3439703,5.34982014,2.87854791,0.287499994
idc_mo_canonical,2,-4.9558115,0.530045211,4.34257841,5.33493233,3.52060103,0.287499994
idc_mo_canonical,2,-4.9650135,0.53037715,4.34253025,5.33250666,2.94149756,0.287499994
idc_mo_canonical,2,-4.87893009,0.530389071,4.34059477,5.33880234,2.78374219,0.287499994
idc_mo_canonical,2,-4.98480225,0.530929267,4.34486675,5.34776115,2.83965945,0.287499994
idc_mo_canonical,2,-4.76616955,0.530258358,4.34162951,5.34564686,3.367028,0.287499994
idc_mo_canonical,2,-4.88070631,0.530316353,4.34012747,5.33629322,3.08314323,0.287499994
idc_mo_canonical,2,-4.69804335,0.530156374,4.34155846,5.3459897,3.18656063,0.287499994
idc_mo_canonical,2,-4.91218805,0.530051529,4.34515429,5.34310675,3.31753063,0.287499994
idc_mo_canonical,2,-4.98723793,0.530825615,4.34470987,5.34853697,3.15349221,0.287499994
idc_mo_canonical,2,-4.9962945,0.530907393,4.34164572,5.34064293,2.82869697,0.287499994
idc_mo_canonical,2,-4.8250351,0.530103207,4.34223747,5.32560349,3.28485489,0.287499994
idc_mo_canonical,2,-4.96060753,0.530297399,4.34008503,5.3395772,3.13600874,0.287499994
idc_mo_canonical,2,-4.97065783,0.530385911,4.34229803,5.33779716,3.47767806,0.287499994
idc_mo_canonical,2,-4.86309862,0.530611038,4.34220123,5.34413147,2.78326249,0.287499994
idc_mo_canonical,2,-4.93208933,0.530361414,4.34165382,5.33617163,3.44334912,0.287499994
idc_mo_canonical,2,-4.92806482,0.530220807,4.34218121,5.33537769,3.5047915,0.287499994
idc_mo_canonical,2,-4.79319382,0.530556083,4.34054136,5.34668303,3.29080248,0.287499994
idc_mo_canonical,2,-4.64420462,0.530355394,4.34089041,5.34508467,3.21823359,0.287499994
idc_mo_canonical,2,-4.97190428,0.530148208,4.34327507,5.3427844,3.02672195,0.287499994
idc_mo_canonical,2,-4.8874836,0.530953467,4.34010315,5.34822655,2.80003572,0.287499994
idc_mo_canonical,2,-4.93622398,0.530106604,4.34092188,5.33923912,2.77528286,0.287499994
idc_mo_canonical,2,-4.89270353,0.530052781,4.34432507,5.33418226,3.41432977,0.287499994
idc_mo_canonical,2,-4.95424795,0.530027449,4.34102392,5.33331871,3.46587896,0.287499994
idc_mo_canonical,2,-4.95257044,0.530680537,4.3429122,5.34426451,3.4830153,0.287499994
idc_mo_canonical,2,-4.98548269,0.53054285,4.34006786,5.33994484,3.44532156,0.287499994
idc_mo_canonical,2,-4.87797499,0.530580938,4.34077263,5.34860373,2.87459946,0.287499994
idc_mo_canonical,2,-4.99496365,0.530176401,4.34072495,5.33724356,3.03933644,0.287499994
idc_mo_canonical,2,-4.99185085,0.530384898,4.3429594,5.34830713,2.78552055,0.287499994
idc_mo_canonical,2,-4.90781784,0.530731082,4.34182119,5.33040094,3.16125536,0.287499994
idc_mo_canonical,2,-4.89866543,0.530810654,4.34132624,5.33235788,3.06980371,0.287499994
idc_mo_canonical,2,-4.81440353,0.530370712,4.34264231,5.34829378,2.98623824,0.287499994
idc_mo_canonical,2,-4.91131592,0.530489087,4.34285212,5.3425951,2.83814645,0.287499994
idc_mo_canonical,2,-4.7453475,0.530860186,4.34028387,5.34913254,2.76509953,0.287499994
idc_mo_canonical,2,-4.85313511,0.530738473,4.34090137,5.34722948,3.62749887,0.287499994
idc_mo_canonical,2,-4.71463823,0.530125558,4.34173393,5.34862757,3.62125993,0.287499994
idc_mo_canonical,2,-4.96140575,0.530432582,4.34163713,5.32552624,3.31603146,0.287499994
idc_mo_canonical,2,-4.94233561,0.530408502,4.3460412,5.34617758,3.56872296,0.287499994
idc_mo_canonical,2,-4.85610008,0.530210495,4.3409543,5.34749985,3.00604463,0.287499994
idc_mo_canonical,2,-4.99433374,0.53009814,4.3401866,5.30313253,3.18635368,0.287499994
idc_mo_canonical,2,-4.95249653,0.530032098,4.3402648,5.34977341,3.16665101,0.287499994
idc_mo_canonical,2,-4.84248877,0.53011626,4.34130573,5.34966421,3.56950593,0.287499994
idc_mo_canonical,2,-4.96180058,0.531312525,4.34024715,5.34655094,3.16410613,0.287499994
idc_mo_canonical,2,-4.89811707,0.530088425,4.3466382,5.34427929,3.27438116,0.287499994
idc_mo_canonical,2,-4.88356876,0.531213224,4.34093809,5.34768248,3.00088596,0.287499994
idc_mo_canonical,2,-4.95877504,0.531091869,4.34026146,5.33844471,2.89674115,0.287499994
idc_mo_canonical,2,-4.91290426,0.53014493,4.34261179,5.33600044,3.07081199,0.287499994
idc_mo_canonical,2,-4.96458197,0.530320048,4.34172583,5.32819033,3.58460045,0.287499994
idc_mo_canonical,2,-4.8056159,0.5308249,4.34224224,5.34210682,3.15924716,0.287499994
idc_mo_canonical,2,-4.75371933,0.530033767,4.34199286,5.34654236,3.5764811,0.287499994
idc_mo_canonical,2,-4.84455729,0.530026793,4.34144068,5.32915211,3.4963541,0.287499994
idc_mo_canonical,2,-4.97087669,0.53014791,4.34059238,5.31930971,2.81628799,0.287499994
idc_mo_canonical,2,-4.86973,0.530029655,4.34238482,5.33905554,2.73964572,0.287499994
idc_mo_canonical,2,-4.96408939,0.530593991,4.34167051,5.34732914,3.49920654,0.287499994
idc_mo_canonical,2,-4.91267538,0.530236065,4.34048891,5.32907724,3.06159663,0.287499994
idc_mo_canonical,2,-4.88908148,0.530893803,4.34160948,5.34998274,2.94454384,0.287499994
idc_mo_canonical,2,-4.97866726,0.530805767,4.3455472,5.34287834,2.97880745,0.287499994
idc_mo_canonical,2,-4.86652088,0.530100882,4.34079409,5.3437829,3.01439548,0.287499994
idc_mo_canonical,2,-4.71814919,0.530283213,4.34049702,5.33476877,2.94995284,0.287499994
idc_mo_canonical,2,-4.69051886,0.530270159,4.34112215,5.34259939,3.34700155,0.287499994
idc_mo_canonical,2,-4.81613064,0.530207515,4.34143257,5.33967447,3.32382226,0.287499994
idc_mo_canonical,2,-4.95338535,0.530013442,4.34237432,5.33620501,3.22690415,0.287499994
idc_mo_canonical,2,-4.76668978,0.530042291,4.34030867,5.34122705,3.1892035,0.287499994
idc_mo_canonical,2,-4.96114206,0.530029953,4.34479809,5.33805084,3.48871326,0.287499994
idc_mo_canonical,2,-4.81149006,0.530412972,4.34109449,5.34590244,3.55884051,0.287499994
idc_mo_canonical,2,-4.99538612,0.53069663,4.34135485,5.34601116,3.53123307,0.287499994
idc_mo_canonical,2,-4.96009779,0.530912876,4.34118128,5.34604883,3.12289047,0.287499994
idc_mo_canonical,2,-4.78828049,0.530420661,4.34200954,5.3466568,2.89124584,0.287499994
idc_mo_canonical,2,-4.82825994,0.53007108,4.34053707,5.32532072,2.97205496,0.287499994
idc_mo_canonical,2,-4.99715805,0.530572772,4.34144163,5.34453106,2.9059546,0.287499994
idc_mo_canonical,2,-4.92947102,0.530923367,4.34182167,5.34861469,3.63691783,0.287499994
idc_mo_canonical,2,-4.86147833,0.530060709,4.34128523,5.34679413,3.50727916,0.287499994
idc_mo_canonical,2,-4.84283733,0.530565381,4.34188747,5.34281778,3.41907382,0.287499994
idc_mo_canonical,2,-4.84685373,0.530224979,4.34011316,5.33726549,3.24032402,0.287499994
idc_mo_canonical,2,-4.94162941,0.530835509,4.34408855,5.34870911,3.24756861,0.287499994
idc_mo_canonical,2,-3.87276793,0.531316519,4.3918066,5.21199656,2.73000002,0.287499994
idc_mo_canonical,2,-4.96781778,0.530909836,4.3402338,5.34232712,2.80392838,0.287499994
idc_mo_canonical,2,-4.93569422,0.530291021,4.34253645,5.34151936,3.5205636,0.287499994
idc_mo_canonical,2,-4.96327782,0.530116022,4.34095144,5.31523752,3.47401166,0.287499994
idc_mo_canonical,2,-4.94205904,0.530709624,4.34076929,5.32619476,3.18476892,0.287499994
idc_mo_canonical,2,-4.82156897,0.530873239,4.34129906,5.34930038,3.20720458,0.287499994
idc_mo_canonical,2,-4.95539284,0.530318618,4.34211826,5.3281889,3.43267202,0.287499994
idc_mo_canonical,2,-4.99181414,0.53030026,4.34241104,5.3454442,3.4067471,0.287499994
idc_mo_canonical,2,-4.8870492,0.530409157,4.34196234,5.34306669,3.32472324,0.287499994
idc_mo_canonical,2,-4.86308908,0.530456483,4.34245682,5.3464303,3.32248306,0.287499994
idc_mo_canonical,2,-4.76324081,0.530376017,4.34056759,5.34073448,3.34823632,0.287499994
idc_mo_canonical,2,-4.93271637,0.531039476,4.34096861,5.34613419,2.96449542,0.287499994
idc_mo_canonical,2,-4.98640394,0.530408084,4.34298897,5.34206247,3.62823892,0.287499994
idc_mo_canonical,2,-4.99742889,0.530426979,4.34301853,5.3413887,3.23631406,0.287499994
idc_mo_canonical,2,-4.98935366,0.531348467,4.343472,5.34717131,3.19671059,0.287499994
idc_mo_canonical,2,-4.97388983,0.530601978,4.3411293,5.34719515,3.17795587,0.287499994
idc_mo_canonical,2,-4.93932199,0.530651033,4.34093475,5.31791544,3.19555473,0.287499994
idc_mo_canonical,2,-4.96357393,0.530007899,4.34623051,5.34828806,3.51989412,0.287499994
idc_mo_canonical,2,-4.81551218,0.530296683,4.34163046,5.33210516,3.5684917,0.287499994
idc_mo_canonical,2,-4.85094881,0.530296564,4.34122133,5.33520794,3.59737539,0.287499994
idc_mo_canonical,2,-4.98518944,0.530391693,4.34342289,5.33915901,3.28009725,0.287499994
idc_mo_canonical,2,-4.78193808,0.53003329,4.34026337,5.31234741,3.52979493,0.287499994
idc_mo_canonical,2,-4.89046812,0.530250907,4.3433342,5.33808279,3.47369719,0.287499994
idc_mo_canonical,2,-4.99915504,0.530469477,4.3468647,5.34288931,3.52797675,0.287499994
idc_mo_canonical,2,-4.97555161,0.53008908,4.34197712,5.32297039,3.59755754,0.287499994
idc_mo_canonical,2,-4.97725153,0.530079544,4.34026003,5.33884287,3.13300776,0.287499994
idc_mo_canonical,2,-4.87071562,0.530059516,4.3418541,5.34593725,3.12777686,0.287499994
idc_mo_canonical,2,-4.94950867,0.530543268,4.3467617,5.26017189,2.73004484,0.287499994
idc_mo_canonical,2,-4.86475611,0.530309796,4.34191227,5.3489027,3.07880449,0.287499994
idc_mo_canonical,2,-4.8750267,0.530960798,4.340271,5.34868145,3.04602838,0.287499994
idc_mo_canonical,2,-4.87464762,0.533013642,4.34134912,5.33783436,2.73006558,0.287499994
idc_mo_canonical,2,-4.95173597,0.530843258,4.34090328,5.34347582,3.33180976,0.287499994
idc_mo_canonical,2,-4.93399239,0.530789912,4.34087706,5.34554625,3.35558152,0.287499994
idc_mo_canonical,2,-4.88233805,0.532315791,4.35833311,5.32162237,2.73000431,0.287499994
idc_mo_canonical,2,-4.82495785,0.530026317,4.34374523,5.34931231,2.81182075,0.287499994
idc_mo_canonical,2,-4.81327438,0.530323386,4.34008503,5.32915258,3.60093236,0.287499994
idc_mo_canonical,2,-4.97383308,0.530221939,4.34138823,5.33417034,3.63351583,0.287499994
idc_mo_canonical,2,-4.99396372,0.53145504,4.34146881,5.3476491,3.08944917,0.287499994
idc_mo_canonical,2,-4.98921394,0.530622065,4.34107208,5.34195423,3.25008655,0.287499994
idc_mo_canonical,2,-4.8602519,0.531177163,4.34132433,5.34324121,3.03671575,0.287499994
idc_mo_canonical,2,-4.96536541,0.530435503,4.34080839,5.3439002,3.55264282,0.287499994
idc_mo_canonical,2,-4.90414143,0.530369699,4.34197855,5.34609985,2.73148441,0.287499994
idc_mo_canonical,2,-4.87220764,0.530062675,4.34377813,5.34076023,2.82521701,0.287499994
idc_mo_canonical,2,-4.99485397,0.530910194,4.34107733,5.34774256,3.03727603,0.287499994
idc_mo_canonical,2,-4.75714636,0.530171156,4.34171247,5.34728622,2.9985888,0.287499994
idc_mo_canonical,2,-4.99996948,0.530422688,4.34194374,5.31388664,3.27367663,0.287499994
idc_mo_canonical,2,-4.85776281,0.530078232,4.3407321,5.34771109,3.26365709,0.287499994
idc_mo_canonical,2,-4.93625402,0.530462623,4.34160709,5.32639599,3.18409944,0.287499994
idc_mo_canonical,2,-4.93040419,0.530069768,4.34047461,5.3223362,3.45303655,0.287499994
idc_mo_canonical,2,-4.82526159,0.530497611,4.34149981,5.33493328,3.4946444,0.287499994
idc_mo_canonical,2,-4.91802454,0.530447066,4.34236526,5.33920193,3.48194599,0.287499994
idc_mo_canonical,2,-4.85759449,0.530151546,4.3425808,5.32481003,3.38410783,0.287499994
idc_mo_canonical,2,-4.9722538,0.530593514,4.34038067,5.33295012,2.73026705,0.287499994
idc_mo_canonical,2,-4.97794199,0.530596256,4.34099674,5.32016945,2.86710358,0.287499994
idc_mo_canonical,2,-4.97053385,0.530792892,4.34218454,5.33058596,2.82394981,0.287499994
idc_mo_canonical,2,-4.78420353,0.530067325,4.3429966,5.34133196,2.86506009,0.287499994
idc_mo_canonical,2,-4.89429474,0.530437171,4.34339571,5.33742952,2.95363021,0.287499994
idc_mo_canonical,2,-4.97228098,0.530311525,4.34318542,5.34544039,2.90915084,0.287499994
idc_mo_canonical,2,-4.82518101,0.530011535,4.34578133,5.34635639,3.56189823,0.287499994
idc_mo_canonical,2,-4.87558603,0.530330598,4.34132957,5.34935665,3.07211137,0.287499994
idc_mo_canonical,2,-4.95547104,0.530532062,4.34313583,5.32530212,3.40222716,0.287499994
idc_mo_canonical,2,-4.83187342,0.530504942,4.34225893,5.34964132,3.32191062,0.287499994
idc_mo_canonical,2,-4.87887001,0.530401587,4.34499693,5.34027863,3.3105092,0.287499994
idc_mo_canonical,2,-4.99673367,0.53052783,4.34112167,5.34207821,3.42272758,0.287499994
idc_mo_canonical,2,-4.99558306,0.531129837,4.34019136,5.34877777,3.31166673,0.287499994
idc_mo_canonical,2,-4.88502836,0.530516326,4.34000206,5.34682465,2.78841043,0.287499994
idc_mo_canonical,2,-4.96290636,0.530010462,4.34467888,5.33402491,3.38903761,0.287499994
idc_mo_canonical,2,-4.75771761,0.530136883,4.34020424,5.3406167,3.0113225,0.287499994
idc_mo_canonical,2,-4.9576149,0.530350089,4.34004784,5.34555054,3.11597419,0.287499994
idc_mo_canonical,2,-4.95394135,0.531326473,4.34031773,5.34661198,3.1499269,0.287499994
idc_mo_canonical,2,-4.92307281,0.530104578,4.34128809,5.33996201,3.11459136,0.287499994
idc_mo_canonical,2,-4.84468365,0.530286908,4.34290552,5.3341012,3.28700233,0.287499994
idc_mo_canonical,2,-4.81023216,0.530813158,4.34024,5.34919024,3.41484785,0.287499994
idc_mo_canonical,2,-4.80015182,0.530197501,4.34409523,5.34159088,3.38015199,0.287499994
idc_mo_canonical,2,-4.6747179,0.530137897,4.34355497,5.34594584,3.40308428,0.287499994
idc_mo_canonical,2,-4.98305988,0.531238973,4.34188557,5.34307146,2.81211662,0.287499994
idc_mo_canonical,2,-4.9976759,0.530084193,4.34205341,5.33613729,3.54512525,0.287499994
idc_mo_canonical,2,-4.97901726,0.530254483,4.3433218,5.34404993,3.23067284,0.287499994
idc_mo_canonical,2,-4.95563459,0.530215025,4.34345961,5.34954262,3.27658796,0.287499994
idc_mo_canonical,2,-4.87693739,0.530237556,4.34176397,5.33374786,3.41718292,0.287499994
idc_mo_canonical,2,-4.99060535,0.530204475,4.34323406,5.3141222,3.62607098,0.287499994
idc_mo_canonical,2,-4.92262888,0.530129611,4.34616852,5.32964849,3.62554932,0.287499994
idc_mo_canonical,2,-4.98877144,0.530486405,4.34270096,5.32877588,3.62655282,0.287499994
idc_mo_canonical,2,-4.92208385,0.530022562,4.34048223,5.32266617,3.61519766,0.287499994
idc_mo_canonical,2,-4.87894773,0.530035436,4.34740973,5.34446335,3.56914616,0.287499994
idc_mo_canonical,2,-4.70101309,0.530477405,4.34056377,5.34613037,2.99631262,0.287499994
idc_mo_canonical,2,-4.87560987,0.530197084,4.34169102,5.34953976,3.12871146,0.287499994
idc_mo_canonical,2,-4.91235781,0.530211449,4.3432622,5.34343958,3.10111523,0.287499994
idc_mo_canonical,2,-4.92642212,0.530534804,4.34366751,5.34971094,3.24500656,0.287499994
idc_mo_canonical,2,-4.99177599,0.530325294,4.34097576,5.32612705,3.17618394,0.287499994
idc_mo_canonical,2,-4.93664932,0.530353308,4.3409934,5.32463598,3.20508099,0.287499994
idc_mo_canonical,2,-4.9257369,0.530256152,4.34142113,5.34758091,2.82522798,0.287499994
idc_mo_canonical,2,-4.99430275,0.530680418,4.34119511,5.33432627,2.81724882,0.287499994
idc_mo_canonical,2,-4.93019247,0.530834913,4.34116745,5.34314966,2.86889791,0.287499994
idc_mo_canonical,2,-4.89881802,0.530258894,4.3421793,5.33285809,2.91907048,0.287499994
idc_mo_canonical,2,-4.99932432,0.531361938,4.34254265,5.34458303,2.86122775,0.287499994
idc_mo_canonical,2,-4.83670187,0.530638337,4.34024906,5.34597826,3.11278343,0.287499994
idc_mo_canonical,2,-4.92196321,0.530007899,4.34219503,5.3132596,3.27435827,0.287499994
idc_mo_canonical,2,-4.94574738,0.530227363,4.343822,5.33924484,3.26078105,0.287499994
idc_mo_canonical,2,-4.93904877,0.530098796,4.34261799,5.32922983,2.96926284,0.287499994
idc_mo_canonical,2,-4.83016777,0.530168891,4.34289408,5.34636545,3.01020885,0.287499994
idc_mo_canonical,2,-4.9814868,0.530117571,4.34573746,5.34576082,3.63834429,0.287499994
idc_mo_canonical,2,-4.80666494,0.530237615,4.34126377,5.33159733,3.48589396,0.287499994
idc_mo_canonical,2,-4.95812511,0.530632675,4.34352064,5.34768152,3.23597455,0.287499994
idc_mo_canonical,2,-4.96036673,0.530247331,4.34157944,5.32757998,3.05885506,0.287499994
idc_mo_canonical,2,-4.96645212,0.530591011,4.34036684,5.34201097,3.02242923,0.287499994
idc_mo_canonical,2,-4.91097212,0.530563176,4.34329939,5.3380847,3.24953556,0.287499994
idc_mo_canonical,2,-4.98832035,0.530118048,4.34452963,5.34757328,3.29373956,0.287499994
idc_mo_canonical,2,-4.7627573,0.530024409,4.34002256,5.3499918,2.7982986,0.287499994
idc_mo_canonical,2,-4.87529135,0.530175745,4.34606075,5.33728695,3.45214391,0.287499994
idc_mo_canonical,2,-4.8328352,0.530467868,4.34121466,5.34500504,3.56318521,0.287499994
idc_mo_canonical,2,-4.70747614,0.530242324,4.34146309,5.3388772,3.52811956,0.287499994
idc_mo_canonical,2,-4.73544216,0.530394793,4.34028196,5.3417592,3.47689128,0.287499994
idc_mo_canonical,2,-4.85935688,0.530193627,4.34316349,5.34559822,2.97255635,0.287499994
idc_mo_canonical,2,-4.80829382,0.530160427,4.34049797,5.34719658,2.98748899,0.287499994
idc_mo_canonical,2,-4.79437685,0.530060887,4.34186029,5.33043146,2.99630785,0.287499994
idc_mo_canonical,2,-4.9966712,0.53069526,4.34065962,5.3246088,2.98050666,0.287499994
idc_mo_canonical,2,-4.98081207,0.53066361,4.34289885,5.32907104,3.38009501,0.287499994
idc_mo_canonical,2,-4.65408993,0.530232906,4.34402752,5.34966421,3.52700067,0.287499994
idc_mo_canonical,2,-4.92677641,0.530850887,4.34094477,5.33827734,3.39855361,0.287499994
idc_mo_canonical,2,-4.87109041,0.53027755,4.341537,5.34221077,3.45900702,0.287499994
idc_mo_canonical,2,-4.80846357,0.530781746,4.34135723,5.34683418,3.35321593,0.287499994
idc_mo_canonical,2,-4.86507893,0.530355036,4.34054375,5.31834507,2.95014143,0.287499994
idc_mo_canonical,2,-4.95689917,0.530010879,4.34149075,5.34476233,2.93337011,0.287499994
idc_mo_canonical,2,-4.93632221,0.530277312,4.3423357,5.33018684,3.47731018,0.287499994
idc_mo_canonical,2,-4.71115685,0.530072987,4.34324694,5.34369516,3.46514583,0.287499994
idc_mo_canonical,2,-4.87132549,0.531340361,4.34165525,5.34087563,3.39642835,0.287499994
idc_mo_canonical,2,-4.89986038,0.530259132,4.34306765,5.34206676,2.85946393,0.287499994
idc_mo_canonical,2,-4.7919817,0.530440569,4.34116316,5.34885168,3.63052464,0.287499994
idc_mo_canonical,2,-4.90115833,0.53010273,4.34115887,5.34488058,3.60972047,0.287499994
idc_mo_canonical,2,-4.99527502,0.53096509,4.34123707,5.34676552,3.63275933,0.287499994
idc_mo_canonical,2,-4.91465235,0.530184031,4.3412261,5.33391285,3.35565376,0.287499994
idc_mo_canonical,2,-4.98039198,0.530116975,4.34543657,5.33786297,3.30185413,0.287499994
idc_mo_canonical,2,-4.9757309,0.530287027,4.34128904,5.33714199,3.11986399,0.287499994
idc_mo_canonical,2,-4.8324995,0.530322373,4.3427577,5.34396982,3.5172298,0.287499994
