algorithm,seed,F_0,F_1,x_0,x_1,x_2,x_3,x_4,x_5
nsga2,45,21.955552270547006,-0.44162211553196307,-4.999976851658648,0.5985098036770625,4.340000589044675,5.349999928245913,3.639999985486349,0.44162211553196307
nsga2,45,-1.382096118831127,-0.1972487337831356,-4.999997697755628,0.5300006330979535,4.340000002612138,5.31734906215353,3.6217873830891008,0.1972487337831356
nsga2,45,20.631546158495382,-0.4385748629973982,-4.999997339819544,0.5999979225845186,4.352089599000511,5.349990342211746,3.6399995090118336,0.4385748629973982
nsga2,45,0.17866835274444348,-0.2750576034424516,-4.916171762348486,0.5311924557827663,4.3400001793405725,5.3487659538635155,3.6395953719076677,0.2750576034424516
nsga2,45,-2.054417354325885,-0.16393861282260352,-4.999991036538604,0.5300021021707548,4.340046912789781,5.349999894918767,3.639881179607774,0.16393861282260352
nsga2,45,9.346154104836305,-0.4023600832790899,-4.999969119369508,0.5987055136635867,4.340005290360208,5.349988933068268,3.6399998367202735,0.4023600832790899
nsga2,45,-0.5813491396948312,-0.23965469348895396,-4.999977669473464,0.5307287831181742,4.3400006267805695,5.349998698789411,3.6399998959469673,0.23965469348895396
nsga2,45,2.9512181370098993,-0.350688029349019,-4.984936848294334,0.5300037199569203,4.3400006267805695,5.349993598818142,3.639999985486349,0.350688029349019
nsga2,45,6.486098016874,-0.384063871425423,-4.999983665787952,0.5999624816049299,4.340003859179027,5.349988622329218,3.6399995812804433,0.384063871425423
nsga2,45,-1.181399604823124,-0.20954319905741223,-4.984437395004827,0.530081626813594,4.3400002216994285,5.349867466801309,3.6399989667077555,0.20954319905741223
nsga2,45,-1.549560427386563,-0.190406902879399,-4.983145542289854,0.5300002916095455,4.340001617534846,5.349912958953162,3.6398856963733746,0.190406902879399
nsga2,45,1.675336749620996,-0.32558115767557017,-4.999997051772358,0.5329812691357727,4.340000020113828,5.349246470375155,3.639993381703805,0.32558115767557017
nsga2,45,-1.2686176461766419,-0.20331653174202968,-4.998061505310978,0.5300006320088578,4.340000110011577,5.31734906215353,3.6236254021306533,0.20331653174202968
nsga2,45,16.580196196130387,-0.42874997958162486,-4.957162103033162,0.5999948529847816,4.340000007388961,5.349988786102584,3.63984778817512,0.42874997958162486
nsga2,45,22.628532015892066,-0.44320641438378555,-4.999990268266772,0.5999803585501927,4.340002923368065,5.349999435291179,3.6399988350359056,0.44320641438378555
nsga2,45,6.830552131769238,-0.38672368140873714,-4.942905685255291,0.59510131308212,4.340175760919718,5.349999930345654,3.639999985753508,0.38672368140873714
nsga2,45,4.662662826547483,-0.3698276869529505,-4.999166395911926,0.5397140485200931,4.340017644587605,5.349998806285378,3.6399928327202873,0.3698276869529505
nsga2,45,-0.7706215454130803,-0.2307696162763375,-4.999977669473464,0.5300023681780387,4.3400006267805695,5.349998698789411,3.6399998959469673,0.2307696162763375
nsga2,45,0.8584265936632782,-0.30284313534363994,-4.999254978501346,0.5300579428543889,4.340000323237176,5.34999996456985,3.6399999804114542,0.30284313534363994
nsga2,45,3.443794365349298,-0.3558734337006707,-4.999931911550921,0.5300018513528754,4.340000154558255,5.212587596043451,3.639999992523089,0.3558734337006707
nsga2,45,-2.2995315588792256,-0.14827919458454122,-4.999448979066204,0.5300000299136638,4.37451290336555,5.34993196173438,3.6399895824645196,0.14827919458454122
nsga2,45,-2.2097086851819814,-0.155624334410962,-4.93498145027216,0.5300000022325374,4.340000323797562,5.349877577767181,3.639999999896131,0.155624334410962
nsga2,45,23.418623410790183,-0.44484939559930964,-4.999998659688612,0.5999973820756406,4.340000034536428,5.349999987888968,3.639999531188957,0.44484939559930964
nsga2,45,1.107622292035666,-0.3109884642459557,-4.975677459621101,0.530017802930075,4.340000021218176,5.3490415259894935,3.6399997258591688,0.3109884642459557
nsga2,45,4.174928760134079,-0.3656061963819272,-4.999931911550921,0.5300018513528754,4.340000154558255,5.349996572011372,3.639999992523089,0.3656061963819272
nsga2,45,14.530621649210005,-0.4227525468812351,-4.984613570332433,0.5995619297653794,4.340000026318166,5.349432336061699,3.6399988221026427,0.4227525468812351
nsga2,45,8.943330928721391,-0.4003057544669671,-4.999842958715703,0.5999998292031842,4.340000007328205,5.349999907655569,3.63999999288627,0.4003057544669671
nsga2,45,9.913928073871665,-0.4045268608137871,-4.99611587119473,0.5999944359905199,4.3400000663906475,5.342242857834629,3.6182165797350385,0.4045268608137871
nsga2,45,0.6680887535858826,-0.2959302531089626,-4.999001333035551,0.530017802930075,4.341237382966622,5.3477141062559435,3.639999732343777,0.2959302531089626
nsga2,45,2.476905519196416,-0.34203461038441385,-4.9749599198315675,0.5300149558982914,4.340000661371337,5.319727055729507,3.6236254021306533,0.34203461038441385
nsga2,45,16.371467469476777,-0.4281931998680651,-4.999997051772358,0.5996229244314067,4.340000020113828,5.349999831445348,3.639993381703805,0.4281931998680651
nsga2,45,13.903400846462313,-0.4206080481297879,-4.999997339819544,0.5975407250221665,4.340000003464074,5.349938644019884,3.6399995068967588,0.4206080481297879
nsga2,45,24.748431719728533,-0.4474128139549294,-4.999997051772358,0.5989635994697782,4.340000020113828,5.349999896389176,3.639999917584468,0.4474128139549294
nsga2,45,13.274400455571943,-0.41869331233312246,-4.999945433708836,0.5999532095990575,4.340000046393918,5.349598742515606,3.6398097354018533,0.41869331233312246
nsga2,45,-0.7014194697415075,-0.23392273268421004,-4.999591242534427,0.5303611305277296,4.340044396975091,5.349730634982895,3.6397823099990014,0.23392273268421004
nsga2,45,17.921643227727532,-0.4318773097436218,-4.997786232130906,0.59510131308212,4.340175760919718,5.349999930345654,3.639999985753508,0.4318773097436218
nsga2,45,-0.07163902786760268,-0.26466496279767465,-4.999929087193091,0.5303074317253199,4.340000046393918,5.349954419565302,3.6398098894811732,0.26466496279767465
nsga2,45,6.078022288582009,-0.38029123492878236,-4.999971010841273,0.533535379511347,4.34064297792749,5.327647408877028,3.6151106819160503,0.38029123492878236
nsga2,45,5.001690108216788,-0.3728493952398307,-4.708428045639633,0.5300019634805013,4.340000155698399,5.349996572011372,3.639988161639385,0.3728493952398307
nsga2,45,18.17067923562952,-0.4329708033140509,-4.999963367060942,0.5999793154099781,4.34000037416621,5.3488170048334265,3.6399996638664285,0.4329708033140509
nsga2,45,23.00909904416258,-0.4438717085602404,-4.999998280873744,0.5987414354133261,4.340000181311571,5.3499504658819985,3.639999894594536,0.4438717085602404
nsga2,45,24.175705657111067,-0.4463823281552368,-4.999777595355941,0.5999803585501927,4.340002923368065,5.349999435066931,3.6399988350359056,0.4463823281552368
nsga2,45,21.332739886388193,-0.44033925796013335,-4.994576017829665,0.5992711064505498,4.340000586020817,5.349999839536522,3.6399988169773008,0.44033925796013335
nsga2,45,7.2343720386095764,-0.3896406385712642,-4.935165970076416,0.59510131308212,4.340005456345216,5.349875154406193,3.639999985535905,0.3896406385712642
nsga2,45,18.691422414761767,-0.4337551658935311,-4.999725934422684,0.5962293888860618,4.340000036654104,5.334882390032889,3.6399999967803534,0.4337551658935311
nsga2,45,-2.4670166555389788,-0.14224854320786803,-4.9999952814542326,0.5300000087696984,4.340000007759785,5.349999907606272,3.639999048486127,0.14224854320786803
nsga2,45,25.026551552240786,-0.44806886074824703,-4.999555028460911,0.599993199404151,4.340000586020817,5.349999932148238,3.6399988169773008,0.44806886074824703
nsga2,45,23.957115967461107,-0.4459383715334491,-4.994467339927667,0.5999962492192107,4.340000590880317,5.349999426594963,3.6399988169773008,0.4459383715334491
nsga2,45,11.70773186644758,-0.41281639661848346,-4.999996080488518,0.5987574668167727,4.342214973669074,5.349998789909542,3.6398342992499835,0.41281639661848346
nsga2,45,15.13702506223159,-0.4246244166733081,-4.999997001978953,0.5994976647437369,4.340005858743517,5.3499999658605235,3.639999859941008,0.4246244166733081
nsga2,45,2.669541213205357,-0.3453218823345521,-4.99943314899381,0.5300149938619174,4.34000060303643,5.31897398634478,3.6236254021306533,0.3453218823345521
nsga2,45,20.650617787517824,-0.43888272638427206,-4.999997038623855,0.5998467960773202,4.340000169781842,5.349999968791951,3.6399958895359306,0.43888272638427206
nsga2,45,12.42598584418823,-0.4156040882641272,-4.999444567438878,0.5988562489024302,4.340000001954156,5.34961971380695,3.639998127375679,0.4156040882641272
nsga2,45,-1.0604719930756534,-0.21583937748642276,-4.999738345363026,0.5300015436586765,4.340000833204529,5.34382375350557,3.6399999939657985,0.21583937748642276
nsga2,45,12.871530778721288,-0.4172025540297234,-4.999969119369508,0.5987055136635867,4.3400031134091295,5.349988933068268,3.639999444162406,0.4172025540297234
nsga2,45,10.878202401733008,-0.40903884836711496,-4.993588254776353,0.5999963426490308,4.340000108678333,5.3009650592655175,3.6399979490070145,0.40903884836711496
nsga2,45,-1.6433512697860433,-0.18554347037317143,-4.999984635281892,0.5300018513528754,4.340000154558255,5.349986533896877,3.6399990085448892,0.18554347037317143
nsga2,45,10.347483288097209,-0.40722585519695464,-4.999996104604486,0.5998671041193123,4.340004701641701,5.349999114907601,3.6399998147900954,0.40722585519695464
nsga2,45,-2.518220958058908,-0.1382318658347242,-4.9313310608665075,0.5311924557827663,4.340000122506777,5.3487659538635155,3.6399738991469603,0.1382318658347242
nsga2,45,5.758532561515481,-0.37908113559254597,-4.999892382629586,0.5300479581299911,4.340000144135099,5.349994540278087,3.6395909188103848,0.37908113559254597
nsga2,45,-1.9153141023141682,-0.17060596380792523,-4.994213451484223,0.5300034335266854,4.346085447553556,5.3376615380767145,3.6399998945422305,0.17060596380792523
nsga2,45,5.3991520815096425,-0.37609895061799054,-4.984406153451407,0.53000118427959,4.3506005292978776,5.3499999715042055,3.6399989836935247,0.37609895061799054
nsga2,45,2.8268330985599706,-0.34781684336496776,-4.999995787102123,0.5300149938619174,4.34000060303643,5.31897398634478,3.6236254021306533,0.34781684336496776
nsga2,45,-0.9913437242976606,-0.2168618819494716,-4.999448979066204,0.5300000011846033,4.373684796689228,5.349997151375678,3.639989536491474,0.2168618819494716
nsga2,45,-1.7978846161934516,-0.17736578457379143,-4.9943788563240235,0.5300135797362209,4.340000472143282,5.346492826043687,3.639999975631941,0.17736578457379143
nsga2,45,21.42233191174836,-0.44053600818484345,-4.994467339927667,0.5992711064505498,4.340000586020817,5.349999426594963,3.6399988169773008,0.44053600818484345
nsga2,45,-1.9599752380720332,-0.16817496054602193,-4.767616073351621,0.53000184726763,4.340000002681534,5.337629697407788,3.6398211836039547,0.16817496054602193
nsga2,45,7.76603232117202,-0.3913521263800981,-4.999133271904493,0.5315358333367668,4.3422249834359485,5.349998789909542,3.6399928327202873,0.3913521263800981
nsga2,45,-1.8330909761114942,-0.17539944106119187,-4.994247881477643,0.5300019593952559,4.3400000013099005,5.337629697407788,3.6398129623773907,0.17539944106119187
nsga2,45,25.501426905647527,-0.4489919955849291,-4.99856595308892,0.5999980995626065,4.340001432176552,5.349999274719512,3.639999885529663,0.4489919955849291
nsga2,45,12.156910093297311,-0.4146826832748538,-4.995427937778493,0.5999749480045123,4.3400038463606485,5.349833079413172,3.639999995100264,0.4146826832748538
nsga2,45,10.633820167710864,-0.4084911892945171,-4.999894275740025,0.5998580140320359,4.340007708168308,5.34957229517247,3.6398386459852143,0.4084911892945171
nsga2,45,15.014937430049624,-0.4243010564067331,-4.999997051772358,0.5999995570242109,4.340000000898768,5.349999899472867,3.639999985139748,0.4243010564067331
nsga2,45,7.4838836864671725,-0.3896890132502062,-4.876553611658407,0.5315358333367668,4.3422249834359485,5.349998792108675,3.6399997753189006,0.3896890132502062
nsga2,45,3.5459811245637134,-0.3580919807656885,-4.9996793632454715,0.530005945207687,4.340000019483745,5.300800118911141,3.6399987196012082,0.3580919807656885
nsga2,45,10.069925093383784,-0.40581177232301324,-4.9938461544518695,0.5999768160176654,4.3400000663906475,5.337119346668712,3.6399988241467374,0.40581177232301324
nsga2,45,11.270995573848122,-0.4105432763410447,-4.9828210311771794,0.5980826284418738,4.34000000583391,5.3009650592655175,3.63999739278288,0.4105432763410447
nsga2,45,8.638496742977921,-0.39860518432949044,-4.999699485520894,0.5999673205024334,4.340000161742437,5.348273467771512,3.6399984811884956,0.39860518432949044
nsga2,45,4.144012602919743,-0.363849580128591,-4.999891480361768,0.5300479581299911,4.385759314447227,5.349994540278087,3.639561903261218,0.363849580128591
nsga2,45,1.1324438437210915,-0.3117568498248613,-4.975917118612352,0.530017802930075,4.340003709161327,5.3490415259894935,3.639999991911969,0.3117568498248613
nsga2,45,3.8317135431638647,-0.36174948331799084,-4.999932186102174,0.5322731767325202,4.3400002208170605,5.349999362242733,3.6399999950942994,0.36174948331799084
nsga2,45,5.43220032079464,-0.37658617456212873,-4.9994433100942075,0.5347386035849079,4.340000144135099,5.349994540278087,3.6395909188103848,0.37658617456212873
nsga2,45,-0.009144202765323683,-0.26779381039131184,-4.999930712459289,0.5300005511413723,4.340000104142896,5.349992983267292,3.6398388005410647,0.26779381039131184
nsga2,45,1.6894698234438117,-0.32639553763912776,-4.649654274672979,0.5300024540991215,4.340396690794205,5.349237971323054,3.6399667776119324,0.32639553763912776
nsga2,45,0.5388098720693328,-0.2911116327552217,-4.999879923624412,0.5300023018270246,4.340000104142896,5.349994844207273,3.639976813809771,0.2911116327552217
nsga2,45,25.635444136175074,-0.4492504426396942,-4.99856595308892,0.5999980995626065,4.340001432176552,5.349999272520378,3.6399929788789875,0.4492504426396942
nsga2,45,14.193278016260548,-0.4217475399561761,-4.999997339819544,0.5999979225845186,4.340000003464074,5.349990342211746,3.6399995068967588,0.4217475399561761
nsga2,46,-2.7949419194899825,-0.12500024994167067,-4.999997106583375,0.5300000288050227,4.340000028730565,5.349999855508798,3.6399999290867915,0.12500024994167067
nsga2,46,26.025418892777502,-0.45,-4.999997365968437,0.5999997758177864,4.340000018390345,5.3499998703865,3.6399985245229667,0.45
nsga2,46,0.2508599251644199,-0.279276489761457,-4.999335696156512,0.5300086443163731,4.340000002723646,5.349427155182368,3.639584200644773,0.279276489761457
nsga2,46,0.9011206126420976,-0.3031982927159843,-4.987826433761076,0.5300523865610028,4.358564575861439,5.347535598247396,3.639992558154634,0.3031982927159843
nsga2,46,-1.8820597298475832,-0.17301408996362627,-4.999994097051645,0.5300007071914606,4.340000383748157,5.3499890612414545,3.639996187301998,0.17301408996362627
nsga2,46,0.6093992318922599,-0.29272160777453804,-4.998647505501678,0.5317062254451331,4.340001648108692,5.34995383076551,3.6399968274244396,0.29272160777453804
nsga2,46,1.3719636706887819,-0.31631939120234537,-4.995240725282724,0.533682564142151,4.356417569161441,5.34764915283831,3.6399999735993824,0.31631939120234537
nsga2,46,-0.9598296608841697,-0.22110171001797294,-4.999735378451713,0.5300011559499522,4.340000383748157,5.3499890612414545,3.6399962769747614,0.22110171001797294
nsga2,46,8.6493831736231,-0.39868497537049635,-4.999953146496105,0.5999730159330622,4.3400002675035125,5.349984441936435,3.6399892304199764,0.39868497537049635
nsga2,46,-2.0763226501023873,-0.16280051406083468,-4.999735522475216,0.5300010720270533,4.340000383748157,5.349997774147996,3.6399961641347924,0.16280051406083468
nsga2,46,-2.282875049965167,-0.15183214429305733,-4.99998547784714,0.5301090979621598,4.340001367980146,5.349998130201251,3.6399921776267288,0.15183214429305733
nsga2,46,9.321936270203816,-0.4021962623495773,-4.999991470470406,0.5989799177377404,4.340021772366448,5.345178246602496,3.639947962898973,0.4021962623495773
nsga2,46,1.707921958778531,-0.3273892845378269,-4.99991464989037,0.5301965139946554,4.340005799103846,5.349940256040033,3.6399880042920265,0.3273892845378269
nsga2,46,21.9590556383219,-0.4417535498356894,-4.999889661459692,0.5998622973397724,4.340021774426531,5.348543118299378,3.639993266197857,0.4417535498356894
nsga2,46,24.007279061739226,-0.4459798934864716,-4.9998276461813385,0.5998357108670604,4.340302440400162,5.349994875093538,3.638352675211026,0.4459798934864716
nsga2,46,-1.1381259446104046,-0.21182073782295885,-4.996334817939347,0.5300051660130374,4.340000050439763,5.344585293375429,3.639998640222211,0.21182073782295885
nsga2,46,-2.4753564571826487,-0.14167975575586747,-4.991577596583083,0.5300787685994149,4.3400127196821385,5.348643187757393,3.6398121207104692,0.14167975575586747
nsga2,46,4.527504818906108,-0.369037851110408,-4.999735211119139,0.5300011391878948,4.340000036361059,5.349996658508445,3.6399462651142227,0.369037851110408
nsga2,46,11.175066341572682,-0.4104853284245629,-4.999913977391595,0.59498424645,4.340000108826977,5.349999845736447,3.639991714800425,0.4104853284245629
nsga2,46,24.71413235691778,-0.4473293849842105,-4.999938122689891,0.5999948625912056,4.34010838264464,5.349968855557812,3.6351354756042915,0.4473293849842105
nsga2,46,12.291881545073679,-0.41516554027520414,-4.999630788046828,0.5996149866212775,4.340015075906118,5.3497462693063955,3.6399967935903432,0.41516554027520414
nsga2,46,6.031793715058445,-0.38101015686763196,-4.999682686853392,0.5300087608308707,4.340000058328387,5.3499653458952245,3.639996386140018,0.38101015686763196
nsga2,46,-1.3244424280355123,-0.201384574981163,-4.999991691034135,0.5300145586140018,4.350366636374484,5.349964475665445,3.639971316793817,0.201384574981163
nsga2,46,-0.14552105705838336,-0.2601887361526116,-4.9999863408817085,0.5300003153258884,4.3580271477822,5.349998526205843,3.639999508845667,0.2601887361526116
nsga2,46,10.02830495983578,-0.40565915133920655,-4.998646203902445,0.5990689538234792,4.340000112269931,5.345395121921507,3.639947962898973,0.40565915133920655
nsga2,46,5.054629187041302,-0.37366860369830107,-4.999997908883705,0.5300006358694684,4.3400000414071895,5.349996236125978,3.6399996608148357,0.37366860369830107
nsga2,46,-2.6344726165917027,-0.13343943756522736,-4.999998846239211,0.5300000288050227,4.340000028730565,5.349999855508798,3.6399999290867915,0.13343943756522736
nsga2,46,1.0241087177492734,-0.3083831004038989,-4.990923309402052,0.5300146249507328,4.340000049389405,5.349932906031991,3.639987281556601,0.3083831004038989
nsga2,46,7.5197264625315245,-0.39156697279752933,-4.9995851284150294,0.5912584898663469,4.3400030114759796,5.3475340149679695,3.6399682313560318,0.39156697279752933
nsga2,46,12.642543766088338,-0.4163027681309574,-4.895836259558104,0.5998966628959632,4.340000112269931,5.345395121921507,3.6399479134909374,0.4163027681309574
nsga2,46,0.4906402648245063,-0.2887832555959536,-4.802811313391997,0.5300307025237739,4.340000821877975,5.349891528934496,3.639994510884992,0.2887832555959536
nsga2,46,-0.056388373276991643,-0.2654023684229521,-4.993875780196377,0.5302685449993573,4.3400141297901484,5.34996195824864,3.6399921523695324,0.2654023684229521
nsga2,46,-0.7722624149877806,-0.2268203610263482,-3.674325621970336,0.5300127713325286,4.340052208689034,5.29542069023853,3.6399991976424153,0.2268203610263482
nsga2,46,11.778987459776927,-0.4120685074143357,-4.995174176077784,0.5991289226137126,4.3839795718844465,5.349999971001526,3.639999346997226,0.4120685074143357
nsga2,46,-1.4738690663644576,-0.19441637191038502,-4.999709765222597,0.530002508931161,4.340001593784251,5.349998470210398,3.639997192434869,0.19441637191038502
nsga2,46,-1.6179325394932338,-0.18653007222159418,-4.999987016057606,0.530329878330309,4.34001274451883,5.349390630993012,3.639691049635073,0.18653007222159418
nsga2,46,20.837854792727345,-0.43931764310959487,-4.998923857747098,0.5999947517120399,4.340020043626404,5.3499953023561035,3.639992484359437,0.43931764310959487
nsga2,46,15.172601104356431,-0.4246776760468674,-4.945813425069618,0.5996133863503755,4.340000009354178,5.349962136816622,3.6399988719784298,0.4246776760468674
nsga2,46,3.8990585026157634,-0.3623434795493581,-4.999990902178411,0.5341336753894848,4.340000666565305,5.349996921114907,3.639999929804062,0.3623434795493581
nsga2,46,14.601711093828596,-0.4230339796199116,-4.999925975189826,0.5999974672140675,4.340000049801427,5.34996203277129,3.63998199817896,0.4230339796199116
nsga2,46,2.2859748127706343,-0.33958009430763314,-4.927644804451315,0.5300001096135479,4.340015735881768,5.349997634698742,3.6399997212761077,0.33958009430763314
nsga2,46,19.43460095106475,-0.4360793899794732,-4.9999997406621635,0.5999997758177864,4.3400102091153565,5.3499991539912655,3.639998645583405,0.4360793899794732
nsga2,46,7.823323378043821,-0.3937250524748807,-4.996430716278305,0.5997470474477179,4.340000623711054,5.349971834668351,3.6399974673318267,0.3937250524748807
nsga2,46,2.493894150710771,-0.3421331432482699,-4.818586046393191,0.530000309274288,4.340015735881768,5.3490659356238845,3.6171129587183115,0.3421331432482699
nsga2,46,5.598881660680652,-0.3778932040451156,-4.999981983201599,0.5335888429677289,4.340000784915572,5.3499929372397,3.6399999871622546,0.3778932040451156
nsga2,46,15.841703839362141,-0.4266879102065016,-4.999939877568236,0.5999974672140675,4.340007646032594,5.34996203277129,3.6382932655685765,0.4266879102065016
nsga2,46,3.264558396574621,-0.35198567396159725,-4.999991050506371,0.5300003153258884,4.365660748086289,5.148297078139016,3.6399995367940883,0.35198567396159725
nsga2,46,2.873130508735594,-0.3490701826496488,-4.999991050506371,0.5300003153258884,4.3532577684114555,5.349988118238494,3.6399995367940883,0.3490701826496488
nsga2,46,20.033243203901254,-0.43747269495271107,-4.990817861431459,0.5999884026647344,4.340020043626404,5.34998625067758,3.639992484359437,0.43747269495271107
nsga2,46,16.467132360439596,-0.4284925718550455,-4.9999995815796066,0.5999985551793472,4.340001075853182,5.3499926134782845,3.6399983496559187,0.4284925718550455
nsga2,46,-0.65292987399752,-0.23669453794198184,-4.999635471606004,0.5300127713325286,4.3400001658270915,5.34908386347776,3.639980453686559,0.23669453794198184
nsga2,46,9.646850269937989,-0.4038105083128982,-4.9982951997567575,0.5992883913823751,4.340001349550361,5.3424417953697025,3.639999779527965,0.4038105083128982
nsga2,46,23.549253787523913,-0.4450980831574963,-4.999715480180882,0.5998236455938751,4.3400019446809806,5.349999698135742,3.6399999469401876,0.4450980831574963
nsga2,46,-0.334303468445853,-0.2524340077083307,-4.999816334798215,0.530044120898512,4.340005670294538,5.349981572787436,3.6399932624248352,0.2524340077083307
nsga2,46,2.698476692948825,-0.34673092417867707,-4.927644804451315,0.5300001096135479,4.340015735881768,5.349997634698742,3.6399997212761077,0.34673092417867707
nsga2,46,-0.4579771803464041,-0.24533898408926652,-4.999984426025575,0.5300002904623216,4.340000416986685,5.262541773136791,3.6399997082856164,0.24533898408926652
nsga2,46,0.06183391695890883,-0.27102364941167684,-4.999995746423215,0.5300002904623216,4.340001650252304,5.349995913775275,3.6399968595499193,0.27102364941167684
nsga2,46,20.289804225791265,-0.4380667220288162,-4.99910910232585,0.5999865986507538,4.340001550059983,5.349398258608714,3.639948148795339,0.4380667220288162
nsga2,46,3.495817116630352,-0.35801552230789296,-4.99980361417017,0.5300003194110856,4.340014868067407,5.349997653073659,3.639999728465676,0.35801552230789296
nsga2,46,1.9881839622761834,-0.3336681640736191,-4.999956737784455,0.5303165392289102,4.340000011095213,5.349999971001526,3.63999949991811,0.3336681640736191
nsga2,46,10.535353049063959,-0.40796737188677334,-4.998671652309122,0.5990689538234792,4.340000023018905,5.345395121921507,3.639947962898973,0.40796737188677334
nsga2,46,4.912510015500138,-0.3724719540360807,-4.999854699284866,0.5300046953834183,4.340021807359209,5.349891528934496,3.639999390946384,0.3724719540360807
nsga2,46,4.195729895085098,-0.36580911619268536,-4.999818993235281,0.5300038755579629,4.340015155644706,5.349313865817957,3.6399976952278283,0.36580911619268536
nsga2,46,21.220459244886285,-0.4401707432895091,-4.999895156250813,0.5999883442357833,4.340000739332447,5.349970833589038,3.6399969081608847,0.4401707432895091
nsga2,46,-2.725194976923408,-0.12864437319977717,-4.999999479389036,0.5300247549447958,4.3400000104778655,5.34999905988864,3.639999834808702,0.12864437319977717
nsga2,46,-1.7138736691886312,-0.18013905406996755,-4.999985980470026,0.5300611483266627,4.351462810850841,5.311250574887303,3.6371533012484147,0.18013905406996755
nsga2,46,18.182956185273255,-0.43293592833695077,-4.991465670675978,0.5992728172724792,4.340000262889767,5.34998625067758,3.639992484359437,0.43293592833695077
nsga2,46,-2.5183369805767075,-0.13942856161276737,-4.991577596583083,0.5300078889370543,4.3400127196821385,5.3448804278539175,3.6396970247962863,0.13942856161276737
nsga2,46,25.33283459779146,-0.4486398361555652,-4.9998276461813385,0.5998139728862448,4.340302440400162,5.349993078876478,3.639989827166685,0.4486398361555652
nsga2,46,-0.2866236773624937,-0.2547257951100591,-4.999816334798215,0.530044120898512,4.340005670294538,5.3490954410740095,3.6399930984954123,0.2547257951100591
nsga2,46,14.33015629720971,-0.4221516251205454,-4.99993932957293,0.5996308345733318,4.340000058469065,5.3499481561414965,3.6399963108924585,0.4221516251205454
nsga2,46,17.342182906624824,-0.4308501374150886,-4.9999997406621635,0.5999884900956604,4.340000010173202,5.349999074984398,3.6399985688086094,0.4308501374150886
nsga2,46,19.160703350256906,-0.43538596431332677,-4.999671504091115,0.5996189495229544,4.340001299774856,5.349966621984367,3.63999974029703,0.43538596431332677
nsga2,46,6.419159795264948,-0.3835632058083987,-4.999682686853392,0.5300087608308707,4.340000058328387,5.349051050489562,3.6399964603366155,0.3835632058083987
nsga2,46,22.387355463228893,-0.4426798788010926,-4.999714629083133,0.5998236455938751,4.340002194497086,5.34998341722307,3.639987884046007,0.4426798788010926
nsga2,46,17.031481312395037,-0.43002664072835045,-4.999970200127338,0.5999982769597012,4.3400003616202465,5.349999377722025,3.6399999648165773,0.43002664072835045
nsga2,46,1.7644303648740145,-0.3275892328268562,-4.994055507641394,0.5334280639271913,4.340004599138122,5.3493520972683095,3.6399986011954835,0.3275892328268562
nsga2,46,13.462548385049779,-0.41930024555140333,-4.999827666590349,0.5999974672140675,4.340007646032594,5.34996203277129,3.6382932655685765,0.41930024555140333
nsga2,46,2.058445197516372,-0.33504997470632164,-4.993998991836338,0.5305679067622128,4.340000000164878,5.349374830934058,3.639998504702771,0.33504997470632164
nsga2,46,-1.762596259907987,-0.1780639479424409,-4.999985980470026,0.5300613812813426,4.351462810850841,5.349502598569675,3.6371533012484147,0.1780639479424409
nsga2,46,-2.1341844932633496,-0.15907724916907673,-4.999480551404731,0.5300016842175593,4.340015158163217,5.296438424512301,3.6399994920371213,0.15907724916907673
nsga2,46,-2.1916887466152737,-0.15512246233823504,-4.996379331491972,0.5301072239646608,4.357787574174432,5.344585293375429,3.6399994177243764,0.15512246233823504
nsga2,46,-1.264037001523814,-0.2053632219649319,-4.999991691034135,0.5300019953666247,4.340000358591157,5.349964475665445,3.6399984259463407,0.2053632219649319
nsga2,46,-0.47586706275878576,-0.24284642258721545,-4.78258396690174,0.5300002904623216,4.340000416986685,5.264422933935915,3.626392281349061,0.24284642258721545
nsga2,46,7.103986077543908,-0.3888316077122939,-4.999938122689891,0.5999948625912056,4.340117951332611,5.349969600611168,3.639978745753818,0.3888316077122939
nsga2,46,11.473743450183877,-0.41187599614902404,-4.998529119217087,0.59770906370336,4.340001667315144,5.349995360147638,3.639999940780402,0.41187599614902404
nsga2,46,1.1766121570437669,-0.3131559424793413,-4.9995851284150294,0.5300146750021973,4.340018464564124,5.349906299167893,3.6399682313560318,0.3131559424793413
nsga2,46,25.10489805838157,-0.4480709500439458,-4.999994149607661,0.5998280700618206,4.345833909391188,5.349965841697977,3.6399730036924804,0.4480709500439458
nsga2,46,17.739681524552065,-0.4317084796634994,-4.9999995815796066,0.5981359135250676,4.340000931716054,5.349992450355722,3.6399981338900913,0.4317084796634994
nsga2,46,8.197873389702043,-0.3958283000133196,-4.999832394111339,0.5948104027754193,4.340004630761035,5.343015187873041,3.6399918115256584,0.3958283000133196
nsga2,46,10.473589138300763,-0.4076900325171643,-4.999977326372546,0.5990689538234792,4.340000023018905,5.344811185205914,3.639999436021486,0.4076900325171643
nsga2,46,5.669299848957551,-0.3784476761446131,-4.999981983201599,0.5300006380156965,4.340000046167851,5.349998475226978,3.63999997446796,0.3784476761446131
nsga2,46,8.283977184330963,-0.3965736605672883,-4.999661468397494,0.5999947349111452,4.3400006406529945,5.349999538318378,3.6399988927872484,0.3965736605672883
